code	category
0038000139277	appetizers
0038000139277	salty-snacks
0038000139277	chips-and-fries
0038000139277	crisps
0038000143632	plant-based-foods-and-beverages
0038000143632	cereals-and-potatoes
0038000143632	puffed-grains
0038000143632	cereals-and-their-products
0038000143632	breakfast-cereals
0038000143632	breakfasts
0038000143632	puffed-cereals
0038000143632	mixed-puffed-cereals
0038000143632	plant-based-foods
0038000148002	sugary-snacks
0038000148033	bars
0038000148033	sugary-snacks
0038000156793	toaster-pastries
0038000156793	biscuits
0038000156793	biscuits-and-cakes
0038000156793	sugary-snacks
0038000163470	appetizers
0038000163470	salty-snacks
0038000163470	chips-and-fries
0038000163470	crisps
0038000163494	appetizers
0038000163494	salty-snacks
0038000163494	chips-and-fries
0038000163494	crisps
0038000169335	appetizers
0038000169335	salty-snacks
0038000169335	chips-and-fries
0038000169335	crisps
0038000176159	cereals-and-potatoes
0038000176159	plant-based-foods
0038000176159	plant-based-foods-and-beverages
0038000176159	cereals-and-their-products
0038000179969	plant-based-foods-and-beverages
0038000179969	flakes
0038000179969	cereals-and-potatoes
0038000179969	corn-flakes
0038000179969	cereal-flakes
0038000179969	cereals-and-their-products
0038000179969	breakfast-cereals
0038000179969	breakfasts
0038000179969	plant-based-foods
0038000180606	appetizers
0038000180606	salty-snacks
0038000180606	chips-and-fries
0038000180606	crisps
0038000219344	plant-based-foods-and-beverages
0038000219344	cereals-and-potatoes
0038000219344	cereals-and-their-products
0038000219344	breakfast-cereals
0038000219344	breakfasts
0038000219344	plant-based-foods
0038000219634	plant-based-foods-and-beverages
0038000219634	flakes
0038000219634	cereals-and-potatoes
0038000219634	corn-flakes
0038000219634	cereal-flakes
0038000219634	cereals-and-their-products
0038000219634	breakfast-cereals
0038000219634	breakfasts
0038000219634	plant-based-foods
0038000219740	cereals-and-potatoes
0038000219740	plant-based-foods
0038000219740	plant-based-foods-and-beverages
0038000219740	cereals-and-their-products
0038000219931	plant-based-foods-and-beverages
0038000219931	cereals-and-potatoes
0038000219931	cereals-and-their-products
0038000219931	breakfast-cereals
0038000219931	breakfasts
0038000219931	plant-based-foods
0038000291760	cereals-and-potatoes
0038000291760	plant-based-foods
0038000291760	plant-based-foods-and-beverages
0038000291760	cereals-and-their-products
0038000300103	toaster-pastries
0038000300103	biscuits
0038000300103	biscuits-and-cakes
0038000300103	sugary-snacks
0038000310102	toaster-pastries
0038000310102	biscuits
0038000310102	biscuits-and-cakes
0038000310102	sugary-snacks
0038000311109	toaster-pastries
0038000311109	biscuits
0038000311109	biscuits-and-cakes
0038000311109	sugary-snacks
0038000316104	toaster-pastries
0038000316104	biscuits
0038000316104	biscuits-and-cakes
0038000316104	sugary-snacks
0038000321108	milk-chocolate-biscuits
0038000321108	toaster-pastries
0038000321108	sugary-snacks
0038000321108	biscuits
0038000321108	chocolate-biscuits
0038000321108	biscuits-and-cakes
0038000324109	toaster-pastries
0038000324109	biscuits
0038000324109	biscuits-and-cakes
0038000324109	sugary-snacks
0038000356216	bars
0038000356216	cereal-bars
0038000356216	sugary-snacks
0038000391095	plant-based-foods-and-beverages
0038000391095	cereals-and-potatoes
0038000391095	cereals-and-their-products
0038000391095	breakfast-cereals
0038000391095	breakfasts
0038000391095	plant-based-foods
0038000391187	cereals-and-potatoes
0038000391187	plant-based-foods
0038000391187	plant-based-foods-and-beverages
0038000391187	cereals-and-their-products
0038000391200	plant-based-foods-and-beverages
0038000391200	cereals-and-potatoes
0038000391200	cereals-and-their-products
0038000391200	breakfast-cereals
0038000391200	breakfasts
0038000391200	plant-based-foods
0038000391224	plant-based-foods-and-beverages
0038000391224	cereals-and-potatoes
0038000391224	cereals-and-their-products
0038000391224	breakfast-cereals
0038000391224	breakfasts
0038000391224	plant-based-foods
0038000500343	toaster-pastries
0038000500343	biscuits
0038000500343	biscuits-and-cakes
0038000500343	sugary-snacks
0038000500381	toaster-pastries
0038000500381	biscuits
0038000500381	biscuits-and-cakes
0038000500381	sugary-snacks
0038000504716	toaster-pastries
0038000504716	biscuits
0038000504716	biscuits-and-cakes
0038000504716	sugary-snacks
0038000531101	cereal-bars
0038000531101	plant-based-foods-and-beverages
0038000531101	sugary-snacks
0038000531101	cereals-and-potatoes
0038000531101	bars
0038000531101	cereals-and-their-products
0038000531101	plant-based-foods
0038000576089	plant-based-foods-and-beverages
0038000576089	flakes
0038000576089	cereals-and-potatoes
0038000576089	corn-flakes
0038000576089	cereal-flakes
0038000576089	cereals-and-their-products
0038000576089	breakfast-cereals
0038000576089	breakfasts
0038000576089	plant-based-foods
0038000596445	cereals-and-potatoes
0038000596445	plant-based-foods
0038000596445	plant-based-foods-and-beverages
0038000596445	cereals-and-their-products
0038000596582	plant-based-foods-and-beverages
0038000596582	flakes
0038000596582	cereals-and-potatoes
0038000596582	corn-flakes
0038000596582	cereal-flakes
0038000596582	cereals-and-their-products
0038000596582	breakfast-cereals
0038000596582	breakfasts
0038000596582	plant-based-foods
0038000599217	plant-based-foods-and-beverages
0038000599217	cereals-and-potatoes
0038000599217	cereals-and-their-products
0038000599217	breakfast-cereals
0038000599217	breakfasts
0038000599217	plant-based-foods
0038000599231	plant-based-foods-and-beverages
0038000599231	cereals-and-potatoes
0038000599231	cereals-and-their-products
0038000599231	breakfast-cereals
0038000599231	breakfasts
0038000599231	plant-based-foods
0038000635304	cereals-and-potatoes
0038000635304	plant-based-foods
0038000635304	plant-based-foods-and-beverages
0038000635304	cereals-and-their-products
0038000766114	toaster-pastries
0038000766114	sugary-snacks
0038000766114	biscuits
0038000766114	chocolate-biscuits
0038000766114	biscuits-and-cakes
0038000768620	plant-based-foods-and-beverages
0038000768620	cereals-and-potatoes
0038000768620	cereals-and-their-products
0038000768620	breakfast-cereals
0038000768620	breakfasts
0038000768620	chocolate-cereals
0038000768620	plant-based-foods
0038000787270	plant-based-foods-and-beverages
0038000787270	flakes
0038000787270	cereals-and-potatoes
0038000787270	cereal-flakes
0038000787270	cereals-and-their-products
0038000787270	breakfast-cereals
0038000787270	breakfasts
0038000787270	rice-flakes
0038000787270	wheat-flakes
0038000787270	plant-based-foods
0038000844966	appetizers
0038000844966	salty-snacks
0038000844966	chips-and-fries
0038000844966	crisps
0038000844973	appetizers
0038000844973	salty-snacks
0038000844973	chips-and-fries
0038000844973	crisps
0038000844980	appetizers
0038000844980	salty-snacks
0038000844980	chips-and-fries
0038000844980	crisps
0038000845024	appetizers
0038000845024	salty-snacks
0038000845024	chips-and-fries
0038000845024	crisps
0038000845031	appetizers
0038000845031	salty-snacks
0038000845031	chips-and-fries
0038000845031	crisps
0038000845253	appetizers
0038000845253	salty-snacks
0038000845253	chips-and-fries
0038000845253	crisps
0038000845512	appetizers
0038000845512	salty-snacks
0038000845512	chips-and-fries
0038000845512	crisps
0038000845536	appetizers
0038000845536	salty-snacks
0038000845536	chips-and-fries
0038000845536	crisps
0038000846373	appetizers
0038000846373	salty-snacks
0038000846373	chips-and-fries
0038000846373	crisps
0038000846502	appetizers
0038000846502	potato-crisps
0038000846502	plant-based-foods-and-beverages
0038000846502	cereals-and-potatoes
0038000846502	salty-snacks
0038000846502	plant-based-foods
0038000846502	crisps
0038000846502	chips-and-fries
0038000846861	appetizers
0038000846861	salty-snacks
0038000846861	chips-and-fries
0038000846861	crisps
0038000846939	appetizers
0038000846939	salty-snacks
0038000846939	chips-and-fries
0038000846939	crisps
0038000847561	appetizers
0038000847561	salty-snacks
0038000847561	chips-and-fries
0038000847561	crisps
0038000862304	plant-based-foods-and-beverages
0038000862304	cereals-and-potatoes
0038000862304	cereals-and-their-products
0038000862304	breakfast-cereals
0038000862304	breakfasts
0038000862304	plant-based-foods
0038000870101	plant-based-foods-and-beverages
0038000870101	flakes
0038000870101	cereals-and-potatoes
0038000870101	cereal-flakes
0038000870101	cereals-and-their-products
0038000870101	breakfast-cereals
0038000870101	breakfasts
0038000870101	mixed-cereal-flakes
0038000870101	plant-based-foods
0038000916106	plant-based-foods-and-beverages
0038000916106	cereals-and-potatoes
0038000916106	cereals-and-their-products
0038000916106	breakfast-cereals
0038000916106	breakfasts
0038000916106	plant-based-foods
0038000924408	breakfasts
0038000924408	sugary-snacks
00380959	meals
00380959	frozen-foods
00380959	meals-with-chicken
00380959	frozen-ready-made-meals
00380959	meals-with-meat
00380959	poultry-meals
00380959	meat-based-products
0038100212290	plant-based-foods-and-beverages
0038100212290	cereals-and-potatoes
0038100212290	cereals-and-their-products
0038100212290	breakfast-cereals
0038100212290	breakfasts
0038100212290	plant-based-foods
0038101009660	meats
0038101009660	salami
0038101009660	prepared-meats
00381086	sauces
00381086	groceries
0038289066394	sauces
0038289066394	groceries
0038289066394	tomato-sauces
0038289066394	ketchup
00385008	meals
00385008	refrigerated-meals
00385008	sheepmeat-meals
00385008	meals-with-meat
00385008	refrigerated-foods
00385008	meat-based-products
00385190	fresh-vegetables
00385190	plant-based-foods-and-beverages
00385190	fresh-foods
00385190	plant-based-foods
00385190	fruits-and-vegetables-based-foods
00385190	vegetables-based-foods
00385190	fresh-plant-based-foods
0038527591039	cereals-and-potatoes
0038527591039	plant-based-foods
0038527591039	plant-based-foods-and-beverages
0038527591039	cereals-and-their-products
0038527591053	plant-based-foods-and-beverages
0038527591053	cereals-and-potatoes
0038527591053	cereals-and-their-products
0038527591053	breakfast-cereals
0038527591053	breakfasts
0038527591053	plant-based-foods
0038527591060	plant-based-foods-and-beverages
0038527591060	avena
0038527591060	cereal-grains
0038527591060	cereals-and-potatoes
0038527591060	seeds
0038527591060	cereals-and-their-products
0038527591060	plant-based-foods
0038622906554	appetizers
0038622906554	salty-snacks
0038622906554	corn-chips
0038622906554	crisps
0038622906554	chips-and-fries
00386258	meats
00386258	salami
00386258	prepared-meats
00386289	meats
00386289	prepared-meats
0038629001436	biscuits
0038629001436	biscuits-and-cakes
0038629001436	sugary-snacks
0038766302700	beverages
0038766302700	alcoholic-beverages
0038766302700	beers
0038766651334	beverages
0038766651334	alcoholic-beverages
0038766651334	beers
0038817002016	sugary-snacks
0038900002169	plant-based-foods-and-beverages
0038900002169	pineapple-in-syrup
0038900002169	canned-plant-based-foods
0038900002169	canned-fruits
0038900002169	canned-foods
0038900002169	fruits-and-vegetables-based-foods
0038900002169	fruits-in-syrup
0038900002169	desserts
0038900002169	plant-based-foods
0038900002169	fruits-based-foods
0038900012267	plant-based-foods-and-beverages
0038900012267	pineapple-in-syrup
0038900012267	canned-pineapples
0038900012267	canned-plant-based-foods
0038900012267	canned-fruits
0038900012267	canned-foods
0038900012267	fruits-and-vegetables-based-foods
0038900012267	fruits-in-syrup
0038900012267	desserts
0038900012267	plant-based-foods
0038900012267	fruits-based-foods
0038900014261	plant-based-foods-and-beverages
0038900014261	canned-plant-based-foods
0038900014261	canned-fruits-in-juice
0038900014261	canned-fruits
0038900014261	canned-foods
0038900014261	fruits-and-vegetables-based-foods
0038900014261	plant-based-foods
0038900014261	fruits-based-foods
0038900014261	pineapple-in-juice
0038900030483	plant-based-foods-and-beverages
0038900030483	fruits-and-vegetables-based-foods
0038900030483	fruits
0038900030483	plant-based-foods
0038900030483	fruits-based-foods
0038900030995	citrus
0038900030995	plant-based-foods-and-beverages
0038900030995	fruits-and-vegetables-based-foods
0038900030995	fruits
0038900030995	mandarin-oranges
0038900030995	plant-based-foods
0038900030995	fruits-based-foods
0038900092795	plant-based-foods-and-beverages
0038900092795	pineapple
0038900092795	canned-plant-based-foods
0038900092795	canned-fruits-in-juice
0038900092795	tropical-fruits
0038900092795	canned-fruits
0038900092795	canned-foods
0038900092795	fruits-and-vegetables-based-foods
0038900092795	fruits
0038900092795	plant-based-foods
0038900092795	fruits-based-foods
0038900092795	pineapple-in-juice
0038900719609	plant-based-foods-and-beverages
0038900719609	fruits-and-vegetables-based-foods
0038900719609	fruits
0038900719609	plant-based-foods
0038900719609	fruits-based-foods
0038900719678	plant-based-foods-and-beverages
0038900719678	canned-plant-based-foods
0038900719678	canned-fruits
0038900719678	canned-foods
0038900719678	fruits-and-vegetables-based-foods
0038900719678	peaches-in-syrup
0038900719678	fruits-in-syrup
0038900719678	desserts
0038900719678	plant-based-foods
0038900719678	fruits-based-foods
00389815	crackers
00389815	salty-snacks
00389815	appetizers
0039000081047	canned-meats
0039000081047	canned-foods
00390330	spreads
00390330	fruit-jams
00390330	plant-based-spreads
00390330	berry-jams
00390330	plant-based-foods-and-beverages
00390330	sweet-spreads
00390330	jams
00390330	fruit-preserves
00390330	breakfasts
00390330	fruits-and-vegetables-based-foods
00390330	raspberry-jams
00390330	plant-based-foods
00390330	fruits-based-foods
0039047001107	shortbread
0039047001107	sugary-snacks
0039047001107	biscuits
0039047001107	shortbread-cookies
0039047001107	biscuits-and-cakes
0039047001138	shortbread
0039047001138	sugary-snacks
0039047001138	biscuits
0039047001138	shortbread-cookies
0039047001138	biscuits-and-cakes
0039047001176	shortbread
0039047001176	sugary-snacks
0039047001176	biscuits
0039047001176	shortbread-cookies
0039047001176	biscuits-and-cakes
0039047001312	biscuits
0039047001312	biscuits-and-cakes
0039047001312	sugary-snacks
0039047001312	shortbread-cookies
0039047001442	shortbread
