code	country
19301273	switzerland
19326177	saudi-arabia
19336543	france
19355658	france
19383361	france
19423661	france
19521183	france
19555164	france
19580463	france
19659671	france
1967084011065	russia
19671444	france
19721523	france
1978300774008	russia
1978472550004	russia
19794303	france
19794754	france
19801193	hungary
19804310	france
19966472	france
2000000000000	france
2000000000001	france
2000000000005	france
2000000000031	belgium
2000000000087	france
2000000000088	france
2000000000091	france
2000000000094	france
2000000000095	france
2000000000101	france
2000000000102	france
2000000000183	ireland
2000000000196	france
2000000000206	france
2000000000221	france
2000000000255	france
2000000000270	spain
2000000000287	france
2000000000289	france
2000000000306	france
2000000000350	france
2000000000377	spain
2000000000394	france
2000000000564	france
2000000000681	spain
2000000000753	france
2000000000772	spain
2000000000804	france
2000000000829	france
2000000000830	france
2000000000833	senegal
2000000000834	senegal
2000000000835	senegal
2000000000836	senegal
2000000000837	senegal
2000000000837	france
2000000000838	senegal
2000000000839	senegal
2000000000840	senegal
2000000000840	france
2000000000841	senegal
2000000000841	france
2000000000842	senegal
2000000000895	france
2000000000902	france
2000000000923	france
2000000000926	spain
2000000000961	france
2000000000982	spain
2000000000984	spain
2000000000992	spain
2000000001009	senegal
2000000001010	senegal
2000000001011	senegal
2000000001012	senegal
2000000001020	spain
2000000001022	spain
2000000001105	spain
2000000001125	spain
2000000001130	switzerland
2000000001145	france
2000000001180	france
2000000001207	spain
2000000001238	france
2000000001258	france
2000000001357	france
2000000001402	france
2000000001406	france
2000000001427	morocco
2000000001470	france
2000000001480	france
2000000001496	france
2000000001497	france
2000000001521	france
2000000001535	cote-d-ivoire
2000000001619	france
2000000001665	france
2000000001800	france
2000000001933	france
2000000002014	spain
2000000002052	france
2000000002125	burkina-faso
2000000002132	france
2000000002171	france
2000000002243	france
2000000002246	france
2000000002351	france
2000000002415	france
2000000002433	france
2000000002434	france
2000000002435	france
2000000002450	france
2000000002471	france
2000000002491	france
2000000002569	france
2000000002593	france
2000000002603	france
2000000002603	ireland
2000000002603	spain
2000000002605	france
2000000002654	france
2000000002676	spain
2000000002705	united-states
2000000002712	france
2000000002735	france
2000000002768	france
2000000002824	spain
2000000002836	france
2000000002862	spain
2000000002938	france
2000000002962	france
2000000002963	france
2000000002965	france
2000000002966	france
2000000002971	france
2000000002972	france
2000000002973	france
2000000003041	france
2000000003070	france
2000000003241	germany
2000000003268	france
2000000003270	france
2000000003271	france
2000000003285	france
2000000003286	france
2000000003320	france
2000000003422	spain
2000000003572	france
2000000003574	france
2000000003583	european-union
2000000003644	spain
2000000003754	france
2000000003757	france
2000000003758	france
2000000003759	france
2000000003761	france
2000000003762	france
2000000003763	france
2000000003765	france
2000000003766	france
2000000003767	france
2000000003768	france
2000000003771	france
2000000003773	france
2000000003774	france
2000000003775	france
2000000003776	france
2000000003778	france
2000000003779	france
2000000003781	france
2000000003782	france
2000000003783	france
2000000003784	france
2000000003785	france
2000000003786	france
2000000003787	france
2000000003788	france
2000000003789	france
2000000003793	spain
2000000003794	spain
2000000003933	spain
2000000003934	spain
2000000003935	spain
2000000003964	france
2000000004020	france
2000000004172	spain
2000000004425	spain
2000000004662	france
2000000004804	spain
2000000004805	spain
2000000004869	belgium
2000000004874	spain
2000000004876	spain
2000000004990	spain
2000000005089	france
2000000005261	france
2000000005277	france
2000000005277	united-states
2000000005393	spain
2000000005449	france
2000000005451	france
2000000005904	france
2000000005976	france
2000000006055	france
2000000006299	france
2000000006386	france
2000000006415	france
2000000006574	france
2000000006745	france
2000000006801	france
2000000006802	france
2000000006852	france
2000000007433	france
2000000007496	france
2000000007674	france
2000000007692	france
2000000007819	spain
2000000007820	spain
2000000007860	france
2000000007884	belgium
2000000007885	belgium
2000000007886	belgium
2000000007887	belgium
2000000007888	belgium
2000000007989	france
2000000007992	france
2000000007994	france
2000000008252	france
2000000008356	france
2000000008669	belgium
2000000008762	belgium
2000000008806	france
2000000008888	france
2000000009015	reunion
2000000009074	france
2000000009223	france
2000000009281	france
2000000009364	france
2000000009427	france
2000000009428	france
2000000009429	france
2000000009430	france
2000000009431	france
2000000009432	france
2000000009433	france
2000000009434	france
2000000009436	france
2000000009437	france
2000000009438	france
2000000009449	france
2000000009450	france
2000000009452	france
2000000009453	france
2000000009664	france
2000000009684	switzerland
2000000009684	france
2000000009745	france
2000000009746	france
2000000009759	france
2000000009771	france
2000000009851	united-states
2000000010019	france
2000000010205	france
2000000010641	france
2000000010848	france
2000000010849	spain
2000000010867	france
2000000010925	spain
2000000010926	belgium
2000000010926	france
2000000011004	france
2000000011044	france
2000000011045	france
2000000011046	france
2000000011047	france
2000000011068	spain
2000000011123	spain
2000000011202	germany
2000000011202	france
2000000011202	spain
2000000011318	france
2000000011725	united-kingdom
2000000011730	united-kingdom
2000000011741	united-kingdom
2000000011774	united-kingdom
2000000011985	france
2000000012061	spain
2000000012126	spain
2000000012159	spain
2000000012178	united-kingdom
2000000012196	france
2000000012302	united-kingdom
2000000012482	spain
2000000012483	spain
2000000012633	france
2000000013349	france
2000000013541	france
2000000013565	united-kingdom
2000000013584	spain
2000000013598	france
2000000013607	spain
2000000013645	spain
2000000013646	spain
2000000013647	spain
2000000013648	spain
2000000013649	spain
2000000013650	spain
2000000013723	spain
2000000013724	spain
2000000013843	spain
2000000013844	spain
2000000013846	united-kingdom
2000000013847	united-kingdom
2000000013932	italy
2000000013997	spain
2000000014128	spain
2000000014147	spain
2000000014387	france
2000000014389	france
2000000014391	france
2000000014392	france
2000000014393	france
2000000014515	france
2000000014516	france
2000000014522	spain
2000000014523	spain
2000000014607	switzerland
2000000014616	spain
2000000014619	spain
2000000014970	germany
2000000015071	france
2000000015400	france
2000000015861	spain
2000000015862	spain
2000000015882	france
2000000015885	france
2000000016003	france
2000000016009	france
2000000016221	belgium
2000000016222	belgium
2000000016252	france
2000000016253	france
2000000016254	france
2000000016255	france
2000000016256	france
2000000016382	hong-kong
2000000016385	spain
2000000016505	france
2000000016678	france
2000000016703	france
2000000016711	france
2000000016715	saint-pierre-and-miquelon
2000000016717	guadeloupe
2000000016733	france
2000000016879	france
2000000016880	france
2000000016966	france
2000000016990	spain
2000000017190	france
2000000017249	france
2000000017250	france
2000000017304	france
2000000017537	france
2000000017538	france
2000000017631	france
2000000017693	france
2000000017701	germany
2000000017753	germany
2000000017785	france
2000000017811	togo
2000000017813	togo
2000000017820	france
2000000017825	togo
2000000017868	france
2000000017899	france
2000000017906	france
2000000017952	france
2000000017973	france
2000000018008	france
2000000018048	france
2000000018075	france
2000000018075	united-kingdom
2000000018128	france
2000000018246	france
2000000018336	france
2000000018349	france
2000000018666	france
2000000018699	france
2000000018700	france
2000000018799	france
2000000018855	france
2000000018940	france
2000000018945	france
2000000019006	spain
2000000019074	france
2000000019110	spain
2000000019169	france
2000000019307	germany
2000000019307	france
2000000019505	united-states
2000000019506	united-states
2000000019606	spain
2000000019865	netherlands
2000000019975	france
2000000020007	spain
2000000020011	spain
2000000020012	spain
2000000020197	mexico
2000000020243	france
2000000020340	spain
2000000020429	spain
